Day,MSE_mu,Accuracy
Day 0,0.023476064178264956,0.72
Day 1,0.03436070019899942,0.68
Day 2,0.025707906894539105,0.76
Day 3,0.017866898548744074,0.74
Day 4,0.02029260059573071,0.74
Day 5,0.01772439177416266,0.82
Day 6,0.026581737168652825,0.78
Day 7,0.015781239533328932,0.82
Day 8,0.020915479546427508,0.8
Day 9,0.047398831487172124,0.64
Day 10,0.023860813555323074,0.86
Day 11,0.03837895360843589,0.52
Day 12,0.0198268733569944,0.8
Day 13,0.0330183888386294,0.6
Day 14,0.021179027201557926,0.78
Day 15,0.01834824814716773,0.78
Day 16,0.023640706306457242,0.82
Day 17,0.025461629343595193,0.74
Day 18,0.01771538781770528,0.82
Day 19,0.026854191347201205,0.68
