Day,MSE_mu,Accuracy
Day 0,0.0246274849786484,0.72
Day 1,0.017011675762985717,0.86
Day 2,0.02381944891915853,0.86
Day 3,0.02385736295057942,0.76
Day 4,0.026228068341643124,0.82
Day 5,0.02922617521678499,0.74
Day 6,0.03512067043641324,0.68
Day 7,0.023348107643092374,0.78
Day 8,0.02130635055261956,0.72
Day 9,0.015849855749412434,0.76
Day 10,0.01651783163599253,0.78
Day 11,0.02438434046409027,0.78
Day 12,0.032236726053792554,0.7
Day 13,0.0277633372353405,0.78
Day 14,0.02556319956811146,0.72
Day 15,0.015082223726342832,0.9
Day 16,0.03248725440714846,0.68
Day 17,0.033402282635075914,0.64
Day 18,0.02420143907694116,0.8
Day 19,0.028647785890593705,0.74
