Day,MSE_mu,Accuracy
Day 0,0.03384744699025152,0.64
Day 1,0.023077567339931673,0.72
Day 2,0.02743678941481918,0.78
Day 3,0.0339474370563477,0.68
Day 4,0.023167865222373164,0.7
Day 5,0.02398868965131979,0.74
Day 6,0.016829377802872778,0.84
Day 7,0.02782059804592755,0.8
Day 8,0.018036811106936283,0.84
Day 9,0.02550901454013076,0.76
Day 10,0.01822902074656227,0.88
Day 11,0.025786945759750154,0.78
Day 12,0.039649393280445346,0.58
Day 13,0.03155070754041364,0.7
Day 14,0.016865201146876545,0.88
Day 15,0.02340993209706672,0.78
Day 16,0.02801958835070595,0.7
Day 17,0.01982703231525989,0.86
Day 18,0.015851410069055268,0.88
Day 19,0.022107240278047263,0.8
