Day,MSE_mu,Accuracy
Day 0,0.025423385827830287,0.84
Day 1,0.02254037606311404,0.74
Day 2,0.018396472850759238,0.8
Day 3,0.022498266761946314,0.8
Day 4,0.03771499997515583,0.6
Day 5,0.020085400146089057,0.84
Day 6,0.015013531221017371,0.88
Day 7,0.018977849846306155,0.76
Day 8,0.024108424535770952,0.74
Day 9,0.02597738934045157,0.68
Day 10,0.024193529567509878,0.72
Day 11,0.041784544144798014,0.64
Day 12,0.023433975636681675,0.76
Day 13,0.02976594330411298,0.68
Day 14,0.021379152069548546,0.78
Day 15,0.030405310664530744,0.66
Day 16,0.027649442954085546,0.84
Day 17,0.019616343766612844,0.88
Day 18,0.025405237376804248,0.76
Day 19,0.02470962908719617,0.8
