Day,MSE_mu,Accuracy
Day 0,0.02489744030410372,0.8
Day 1,0.023195859311909893,0.84
Day 2,0.02876230145553304,0.72
Day 3,0.03715388498819896,0.7
Day 4,0.02224156700889183,0.86
Day 5,0.02849721212065104,0.6
Day 6,0.02405296309000502,0.78
Day 7,0.02022179145390544,0.8
Day 8,0.04991005128615046,0.6
Day 9,0.022593965758961016,0.8
Day 10,0.02021545693165587,0.76
Day 11,0.03016337508707338,0.78
Day 12,0.026074260853466796,0.76
Day 13,0.017561303069278156,0.84
Day 14,0.02434911527733903,0.76
Day 15,0.04252571968032319,0.6
Day 16,0.03112434999374084,0.74
Day 17,0.016805588586138027,0.9
Day 18,0.021116899929024702,0.9
Day 19,0.027058031442978334,0.66
