Day,MSE_mu,Accuracy
Day 0,0.034132552735327906,0.62
Day 1,0.026334625507149104,0.72
Day 2,0.02602701116240973,0.78
Day 3,0.012356712031550008,0.9
Day 4,0.01527265145523374,0.84
Day 5,0.03174293950891723,0.74
Day 6,0.024465464463935296,0.8
Day 7,0.03348462726116713,0.64
Day 8,0.03434864020496813,0.66
Day 9,0.01807375018287956,0.78
Day 10,0.024379807337289963,0.78
Day 11,0.01799275834062317,0.84
Day 12,0.026717072060399142,0.62
Day 13,0.023967909378442998,0.86
Day 14,0.022042986365945393,0.88
Day 15,0.017949396474470147,0.78
Day 16,0.027943296334097308,0.72
Day 17,0.015458294691065291,0.88
Day 18,0.024411263180246324,0.72
Day 19,0.037786153967799184,0.66
