Day,MSE_mu,Accuracy
Day 0,0.02949676178626746,0.76
Day 1,0.027665396788370867,0.72
Day 2,0.024230522689632467,0.72
Day 3,0.02881972015243151,0.66
Day 4,0.0243428169243194,0.78
Day 5,0.021019168522306224,0.68
Day 6,0.023111825512075655,0.76
Day 7,0.026806292468443512,0.78
Day 8,0.02929196984038397,0.7
Day 9,0.024801988578730703,0.76
Day 10,0.026723882201535855,0.7
Day 11,0.026555764899103725,0.72
Day 12,0.024338534966437456,0.7
Day 13,0.021194639855435026,0.86
Day 14,0.024171889249240294,0.74
Day 15,0.03352022987327614,0.74
Day 16,0.03351414854781093,0.76
Day 17,0.0347530099599616,0.74
Day 18,0.02797282113011897,0.78
Day 19,0.038367378726014714,0.6
