Day,MSE_mu,Accuracy
Day 0,0.026306898950224766,0.84
Day 1,0.02127400872462107,0.84
Day 2,0.028751423182475512,0.68
Day 3,0.02768716849160021,0.7
Day 4,0.017041612590793734,0.82
Day 5,0.027827670424721063,0.76
Day 6,0.02643876596525562,0.74
Day 7,0.02517052602524317,0.78
Day 8,0.02690479620999644,0.7
Day 9,0.026801810539300464,0.78
Day 10,0.021107078797784177,0.82
Day 11,0.03968096079069494,0.72
Day 12,0.03941438792256598,0.64
Day 13,0.031747507562084276,0.54
Day 14,0.03528930108976463,0.68
Day 15,0.02245418932603917,0.78
Day 16,0.02069544239543747,0.82
Day 17,0.018100052438781638,0.86
Day 18,0.022877229619251357,0.68
Day 19,0.017611806380613406,0.78
