Day,MSE_mu,Accuracy
Day 0,0.02305482853944644,0.8
Day 1,0.030608184643333952,0.66
Day 2,0.03094379547830655,0.68
Day 3,0.018641814175505794,0.86
Day 4,0.02686864169977769,0.74
Day 5,0.02108169010355331,0.82
Day 6,0.01815965165993058,0.82
Day 7,0.02103744346844645,0.74
Day 8,0.0337606393082876,0.58
Day 9,0.03263014286520083,0.7
Day 10,0.018050782417705528,0.84
Day 11,0.03361086653433729,0.68
Day 12,0.03497209655592586,0.64
Day 13,0.03573098806702297,0.66
Day 14,0.022625561246383083,0.84
Day 15,0.015854519035534857,0.72
Day 16,0.03442066208952049,0.52
Day 17,0.027524351514517067,0.68
Day 18,0.019141526999078732,0.8
Day 19,0.020864880345680833,0.64
