Day,MSE_mu,Accuracy
Day 0,0.0139548400428863,0.86
Day 1,0.020781531320424634,0.78
Day 2,0.026949811186787645,0.7
Day 3,0.01986175228216962,0.76
Day 4,0.0353088128086876,0.74
Day 5,0.025028117007577965,0.76
Day 6,0.02717973856450231,0.72
Day 7,0.031121309796561743,0.76
Day 8,0.020183055729435028,0.82
Day 9,0.01900506849961487,0.74
Day 10,0.0158180292694329,0.92
Day 11,0.026791951797510063,0.66
Day 12,0.0329951114564451,0.68
Day 13,0.032777672814250626,0.66
Day 14,0.039063162559669684,0.62
Day 15,0.021963795039332323,0.8
Day 16,0.0145351090236686,0.9
Day 17,0.03863358647817171,0.58
Day 18,0.034020998440453296,0.62
Day 19,0.030674405404788278,0.78
