Day,MSE_mu,Accuracy
Day 0,0.023535010132071363,0.82
Day 1,0.03176878930292272,0.82
Day 2,0.02633340373299716,0.7
Day 3,0.025947232405713234,0.68
Day 4,0.01807596914906921,0.78
Day 5,0.025277395234682937,0.68
Day 6,0.02710561761790409,0.72
Day 7,0.021224184767700743,0.78
Day 8,0.014880141726200221,0.86
Day 9,0.03471620888363687,0.72
Day 10,0.024191469095245655,0.68
Day 11,0.02503402371276358,0.8
Day 12,0.02867349401845144,0.72
Day 13,0.039843986249123435,0.58
Day 14,0.026804854286417247,0.64
Day 15,0.026047311594267066,0.76
Day 16,0.017827313167576266,0.84
Day 17,0.03791360939118732,0.62
Day 18,0.026706730122586453,0.78
Day 19,0.020671516137752984,0.8
