Day,MSE_mu,Accuracy
Day 0,0.04112047065732672,0.66
Day 1,0.02156485788228584,0.86
Day 2,0.033318927838979634,0.68
Day 3,0.024598078677926422,0.84
Day 4,0.02303359844307845,0.82
Day 5,0.011205902284205992,0.9
Day 6,0.018142257279663555,0.78
Day 7,0.01922033372461583,0.82
Day 8,0.019665986843819445,0.88
Day 9,0.05048223381699956,0.62
Day 10,0.019744502656356373,0.82
Day 11,0.017362921018047896,0.86
Day 12,0.02431526473579985,0.9
Day 13,0.02782198966718954,0.72
Day 14,0.013139431357510589,0.9
Day 15,0.019586268097232434,0.86
Day 16,0.016793746104132097,0.86
Day 17,0.018327710627308202,0.86
Day 18,0.025635733613007305,0.78
Day 19,0.018403972870336918,0.76
