Day,MSE_mu,Accuracy
Day 0,0.027579776741025352,0.68
Day 1,0.023757346472543964,0.72
Day 2,0.022744972929019835,0.84
Day 3,0.027054017400295678,0.76
Day 4,0.023217347544899923,0.76
Day 5,0.017804327870941113,0.9
Day 6,0.024734373949422232,0.8
Day 7,0.016491487817289045,0.88
Day 8,0.033317671763173545,0.66
Day 9,0.046455223480799474,0.52
Day 10,0.029951211966688793,0.66
Day 11,0.0179792123537224,0.82
Day 12,0.017374453026344144,0.78
Day 13,0.04539474019614494,0.58
Day 14,0.03359360403346374,0.64
Day 15,0.028566320584872133,0.72
Day 16,0.027804644708354618,0.68
Day 17,0.030506073419134198,0.66
Day 18,0.017001459723263848,0.86
Day 19,0.01637661276629936,0.84
