Day,MSE_mu,Accuracy
Day 0,0.028839439993634152,0.8
Day 1,0.025213021814461542,0.78
Day 2,0.03202995119528472,0.66
Day 3,0.0227051873842395,0.8
Day 4,0.026022195222943918,0.76
Day 5,0.01161924030432096,0.94
Day 6,0.019015519519408577,0.8
Day 7,0.026011076820036103,0.76
Day 8,0.022409694895699696,0.8
Day 9,0.022913644081999952,0.76
Day 10,0.02630322576685605,0.84
Day 11,0.02481117846022414,0.76
Day 12,0.02163971256312206,0.74
Day 13,0.025033213148464625,0.78
Day 14,0.019520124376107516,0.88
Day 15,0.03217610714277848,0.8
Day 16,0.015057901039047583,0.86
Day 17,0.034035801434386635,0.68
Day 18,0.015663121697754953,0.94
Day 19,0.035666901021793755,0.74
