Day,MSE_mu,Accuracy
Day 0,0.02169475243890192,0.86
Day 1,0.012433866889474841,0.96
Day 2,0.024944776749805758,0.64
Day 3,0.017163024945426014,0.74
Day 4,0.034843745727432957,0.66
Day 5,0.02443978738935279,0.64
Day 6,0.049409080055722095,0.58
Day 7,0.026903912064704313,0.78
Day 8,0.027250807787386255,0.8
Day 9,0.02738585881814552,0.7
Day 10,0.02368436595730827,0.68
Day 11,0.02588714063380469,0.7
Day 12,0.018829766353813497,0.76
Day 13,0.03138976601630946,0.74
Day 14,0.019724457185375497,0.82
Day 15,0.025332499000829952,0.72
Day 16,0.03661288793157853,0.68
Day 17,0.02091457533682324,0.84
Day 18,0.03166614798184147,0.76
Day 19,0.01739068844317731,0.84
