Day,MSE_mu,Accuracy
Day 0,0.026799249901806956,0.8
Day 1,0.01434613546447008,0.86
Day 2,0.021409209797639953,0.78
Day 3,0.05312381297909665,0.5
Day 4,0.020131391484226685,0.8
Day 5,0.02715438399516979,0.82
Day 6,0.023649683420234383,0.7
Day 7,0.029995490781725406,0.76
Day 8,0.02620286399503846,0.72
Day 9,0.011817608658195828,0.92
Day 10,0.03416734348543888,0.68
Day 11,0.02113425752375829,0.86
Day 12,0.027418466014124246,0.68
Day 13,0.02336606350641882,0.68
Day 14,0.0224799906587187,0.8
Day 15,0.0391333894474607,0.66
Day 16,0.031002238055303145,0.7
Day 17,0.028498663951550592,0.78
Day 18,0.05509393118209473,0.62
Day 19,0.023008089265112386,0.84
