Day,MSE_mu,Accuracy
Day 0,0.0234025000433994,0.86
Day 1,0.01543996933640589,0.94
Day 2,0.016295718958579074,0.9
Day 3,0.020826736350311133,0.82
Day 4,0.01800796807057537,0.84
Day 5,0.022164048879911146,0.88
Day 6,0.01695529885549318,0.88
Day 7,0.016297229019012878,0.92
Day 8,0.012885175918717087,0.94
Day 9,0.02258247682444181,0.88
Day 10,0.02291596973171254,0.88
Day 11,0.014784288823541698,0.88
Day 12,0.016063373067132115,0.9
Day 13,0.018216924338314885,0.84
Day 14,0.01837604544677565,0.88
Day 15,0.02691445451264346,0.86
Day 16,0.02582899494075843,0.82
Day 17,0.019900697796244097,0.88
Day 18,0.011459749448298638,0.86
Day 19,0.018719629197531267,0.9
