Day,MSE_mu,Accuracy
Day 0,0.015138432103918189,0.86
Day 1,0.013505104855366488,0.82
Day 2,0.028513071618788233,0.78
Day 3,0.026341053035882488,0.88
Day 4,0.016390130178293386,0.8
Day 5,0.018060929407090077,0.84
Day 6,0.028301751190574397,0.68
Day 7,0.021877766436314863,0.86
Day 8,0.014732361277012692,0.94
Day 9,0.0189563330538527,0.78
Day 10,0.016983843996748092,0.94
Day 11,0.025303934754886678,0.78
Day 12,0.04778303637046649,0.48
Day 13,0.029629188944725434,0.82
Day 14,0.028683336382556695,0.7
Day 15,0.015385679673520442,0.92
Day 16,0.019563590601973043,0.82
Day 17,0.02265517624000771,0.76
Day 18,0.019580352352553506,0.9
Day 19,0.018311388101068117,0.88
