Day,MSE_mu,Accuracy
Day 0,0.019343122833232647,0.8
Day 1,0.031677265456373505,0.74
Day 2,0.026714598317074793,0.78
Day 3,0.025050274819643538,0.72
Day 4,0.01637587807615151,0.88
Day 5,0.019351090938997898,0.82
Day 6,0.034135727186579104,0.72
Day 7,0.025108531942709726,0.88
Day 8,0.03845115666662609,0.7
Day 9,0.02185526677972871,0.78
Day 10,0.02771929659187271,0.78
Day 11,0.021553826849243046,0.84
Day 12,0.017457854023915743,0.9
Day 13,0.016086432851791756,0.88
Day 14,0.013910746388352987,0.9
Day 15,0.020842014075370383,0.84
Day 16,0.020964812277717956,0.9
Day 17,0.01915043230847592,0.78
Day 18,0.019826909229589622,0.9
Day 19,0.031075614694019996,0.72
