Day,MSE_mu,Accuracy
Day 0,0.041434473743432725,0.64
Day 1,0.024534191500476237,0.6
Day 2,0.01981027556294525,0.78
Day 3,0.04450437567491851,0.52
Day 4,0.026760103479297602,0.84
Day 5,0.0205601988382538,0.86
Day 6,0.024549916339536768,0.76
Day 7,0.020222856410774894,0.82
Day 8,0.0366175277665052,0.54
Day 9,0.022515527292626247,0.72
Day 10,0.02023287132251873,0.82
Day 11,0.036761572622049855,0.72
Day 12,0.023061762735226064,0.78
Day 13,0.016185890773340626,0.86
Day 14,0.02540393044856189,0.76
Day 15,0.029182716520491106,0.74
Day 16,0.030221895627277666,0.74
Day 17,0.018978122225313546,0.78
Day 18,0.02202328755471408,0.84
Day 19,0.017278164657985314,0.78
