Day,MSE_mu,Accuracy
Day 0,0.02653093274203137,0.74
Day 1,0.021754188926659587,0.74
Day 2,0.02086838120679406,0.82
Day 3,0.02361787810743943,0.76
Day 4,0.021450239961237284,0.76
Day 5,0.024385474753843357,0.74
Day 6,0.016719236850621856,0.82
Day 7,0.01717732437779374,0.76
Day 8,0.0316661527655921,0.64
Day 9,0.025762849471380116,0.76
Day 10,0.022580085791081096,0.74
Day 11,0.013149095344891391,0.92
Day 12,0.02713554314350173,0.66
Day 13,0.017416604789372205,0.88
Day 14,0.024064031339039355,0.8
Day 15,0.026685437685687916,0.78
Day 16,0.024931170612471534,0.78
Day 17,0.015019780106951876,0.82
Day 18,0.031171683282255534,0.68
Day 19,0.018979182630271044,0.86
