Day,MSE_mu,Accuracy
Day 0,0.02575416378925336,0.78
Day 1,0.02519714378115442,0.82
Day 2,0.024080579857310377,0.8
Day 3,0.02882461345904104,0.74
Day 4,0.03374461682568474,0.68
Day 5,0.02872362103638297,0.74
Day 6,0.027092403394024245,0.68
Day 7,0.03026545481020996,0.7
Day 8,0.04131423174202448,0.52
Day 9,0.026393754636870024,0.78
Day 10,0.01883435789222494,0.78
Day 11,0.031863659272136406,0.78
Day 12,0.02594727599141503,0.8
Day 13,0.03581248988165073,0.68
Day 14,0.024377708305790873,0.82
Day 15,0.02496841200676867,0.66
Day 16,0.02424036639599596,0.74
Day 17,0.02645393146631194,0.86
Day 18,0.0225071219708801,0.82
Day 19,0.020491180228535695,0.82
