Day,MSE_mu,Accuracy
Day 0,0.017896280560360644,0.8
Day 1,0.014812884129907588,0.86
Day 2,0.024265571191477844,0.78
Day 3,0.027700664180290012,0.72
Day 4,0.030310761840732812,0.68
Day 5,0.026902988661730843,0.68
Day 6,0.025286429220238008,0.7
Day 7,0.040514771094742774,0.66
Day 8,0.02002869544685686,0.78
Day 9,0.03123326202669524,0.78
Day 10,0.02026721096111964,0.88
Day 11,0.03260960000968943,0.64
Day 12,0.028641949313649495,0.72
Day 13,0.021915861448438358,0.74
Day 14,0.035685862357164436,0.74
Day 15,0.019643987777246498,0.82
Day 16,0.02150572073810992,0.72
Day 17,0.020344145217713647,0.82
Day 18,0.04555878755331473,0.58
Day 19,0.025667533434438814,0.72
