Day,MSE_mu,Accuracy
Day 0,0.030628711463074155,0.7
Day 1,0.02534062367114579,0.8
Day 2,0.020297737002638115,0.78
Day 3,0.02519868527478481,0.7
Day 4,0.027702677614198885,0.68
Day 5,0.025820147031848158,0.72
Day 6,0.025065140188670277,0.64
Day 7,0.0327516306844337,0.72
Day 8,0.02268501060696834,0.7
Day 9,0.0399304727453404,0.58
Day 10,0.01494276571978839,0.9
Day 11,0.02154039613769311,0.78
Day 12,0.04898306550385027,0.46
Day 13,0.02448516758452777,0.68
Day 14,0.01888243011566401,0.86
Day 15,0.047713085250541715,0.64
Day 16,0.02486566953688515,0.72
Day 17,0.028228393188252158,0.62
Day 18,0.024357859180705564,0.74
Day 19,0.03557526926715127,0.64
