Day,MSE_mu,Accuracy
Day 0,0.017482228501702064,0.82
Day 1,0.03107888762467571,0.66
Day 2,0.019853604637651963,0.88
Day 3,0.030988223777063405,0.78
Day 4,0.033341878650540724,0.76
Day 5,0.02593034493805032,0.84
Day 6,0.01570663929976425,0.86
Day 7,0.014244685538499644,0.84
Day 8,0.024340495199983287,0.84
Day 9,0.02420261619619133,0.7
Day 10,0.030979809304050258,0.7
Day 11,0.02011664363867769,0.9
Day 12,0.022579301363125207,0.78
Day 13,0.022010252488500078,0.82
Day 14,0.038990173687021124,0.64
Day 15,0.036391600063002995,0.7
Day 16,0.04987934326074777,0.54
Day 17,0.022405243746818352,0.78
Day 18,0.02168444942856623,0.78
Day 19,0.02079184644635363,0.76
