Day,MSE_mu,Accuracy
Day 0,0.03059044620993087,0.66
Day 1,0.01712813205165609,0.82
Day 2,0.027988399011902882,0.68
Day 3,0.03708547563290026,0.68
Day 4,0.029976526573012287,0.76
Day 5,0.020093384168296997,0.78
Day 6,0.016802787403535177,0.94
Day 7,0.016422151538289406,0.88
Day 8,0.015845004956156185,0.82
Day 9,0.0163569399321061,0.84
Day 10,0.014508500996611101,0.86
Day 11,0.027343138437075566,0.8
Day 12,0.02662088358461643,0.72
Day 13,0.02889405192326868,0.68
Day 14,0.032450290180582785,0.7
Day 15,0.02913303129325743,0.68
Day 16,0.027927974193980642,0.74
Day 17,0.020039794830382616,0.76
Day 18,0.04478832076933308,0.62
Day 19,0.031432901436917876,0.8
