Day,MSE_mu,Accuracy
Day 0,0.032199922008171705,0.74
Day 1,0.051792671670462094,0.48
Day 2,0.03797856358458042,0.7
Day 3,0.032549574901686376,0.66
Day 4,0.024804363817430394,0.76
Day 5,0.025836498787547423,0.78
Day 6,0.018144979566931837,0.82
Day 7,0.03425289704987418,0.66
Day 8,0.029715090905259613,0.78
Day 9,0.02541094498310102,0.8
Day 10,0.016645112051264645,0.86
Day 11,0.023371246357315443,0.76
Day 12,0.0272266021827723,0.8
Day 13,0.026780278289066133,0.82
Day 14,0.018501627348738933,0.86
Day 15,0.04617095133032445,0.6
Day 16,0.019074212849016565,0.84
Day 17,0.018747722778618046,0.86
Day 18,0.024950334239617924,0.66
Day 19,0.0206616016544142,0.78
