Day,MSE_mu,Accuracy
Day 0,0.02108287225636076,0.84
Day 1,0.03220175147950934,0.6
Day 2,0.025295927882808465,0.8
Day 3,0.018767786776698155,0.8
Day 4,0.019349075722619596,0.84
Day 5,0.022610647668907042,0.8
Day 6,0.019385317903095656,0.92
Day 7,0.02777511440634452,0.8
Day 8,0.008556032021012395,0.84
Day 9,0.03605531788321781,0.68
Day 10,0.022816405100366942,0.86
Day 11,0.017730345443200058,0.88
Day 12,0.019458679434726185,0.74
Day 13,0.03498902373194034,0.72
Day 14,0.021357964045419817,0.7
Day 15,0.019681275364623902,0.9
Day 16,0.032470474311477,0.68
Day 17,0.016070387288055567,0.84
Day 18,0.01912312428106667,0.82
Day 19,0.018374786922759963,0.82
