Day,MSE_mu,Accuracy
Day 0,0.021502932002756353,0.8
Day 1,0.029301988847424278,0.76
Day 2,0.019498073685341847,0.82
Day 3,0.03396576398381096,0.66
Day 4,0.028738368192599513,0.8
Day 5,0.03582621175531398,0.64
Day 6,0.01958363772587111,0.78
Day 7,0.024612729495882557,0.78
Day 8,0.023430180973675874,0.74
Day 9,0.020118439423036795,0.76
Day 10,0.023560193315993183,0.8
Day 11,0.013575502174488364,0.84
Day 12,0.034437931511820806,0.72
Day 13,0.023923070935759558,0.8
Day 14,0.028167904315572152,0.74
Day 15,0.02655327614661803,0.8
Day 16,0.019397959282900976,0.88
Day 17,0.02297525130996727,0.84
Day 18,0.03596087526697542,0.66
Day 19,0.01484105687418466,0.86
