Day,MSE_mu,Accuracy
Day 0,0.02461700750624658,0.8
Day 1,0.017169562914338483,0.76
Day 2,0.03892978939092154,0.72
Day 3,0.02177673986097978,0.7
Day 4,0.018743328010384155,0.86
Day 5,0.02214169353510809,0.74
Day 6,0.01966286587291139,0.88
Day 7,0.024403397819129053,0.9
Day 8,0.02073603822270203,0.82
Day 9,0.018243559694045036,0.86
Day 10,0.017991251672236214,0.96
Day 11,0.02610085734626783,0.8
Day 12,0.014720576317926521,0.86
Day 13,0.03116698560485715,0.7
Day 14,0.029241297018572896,0.76
Day 15,0.016871158890642918,0.86
Day 16,0.029855362725792457,0.66
Day 17,0.03225364023275509,0.7
Day 18,0.015920328539035584,0.86
Day 19,0.033644874023964856,0.66
