Day,MSE_mu,Accuracy
Day 0,0.025020746990562146,0.84
Day 1,0.01712162010890447,0.9
Day 2,0.01319372380808451,0.86
Day 3,0.02625438024696197,0.76
Day 4,0.018365691985037864,0.92
Day 5,0.02235537561050446,0.72
Day 6,0.039257342916812196,0.6
Day 7,0.021870564792585166,0.88
Day 8,0.02771182932978794,0.7
Day 9,0.015602188087228061,0.78
Day 10,0.030992586265317968,0.6
Day 11,0.04157818651018799,0.66
Day 12,0.025294434044447447,0.82
Day 13,0.0434911799646503,0.68
Day 14,0.024655660821107154,0.76
Day 15,0.017462503390230567,0.88
Day 16,0.022812232661662317,0.84
Day 17,0.01841278271606866,0.82
Day 18,0.027131197754537786,0.78
Day 19,0.029194385127957488,0.66
