Day,MSE_mu,Accuracy
Day 0,0.02056527104725542,0.82
Day 1,0.02362337662606903,0.72
Day 2,0.020270507761254206,0.92
Day 3,0.025596594905245382,0.64
Day 4,0.0269372709711218,0.74
Day 5,0.026094043289137014,0.78
Day 6,0.0197785228488943,0.8
Day 7,0.028437030969719564,0.72
Day 8,0.023175615693205493,0.72
Day 9,0.020254308207000974,0.86
Day 10,0.025180930904060317,0.82
Day 11,0.023387518602013217,0.82
Day 12,0.023217389289225777,0.76
Day 13,0.03157938838240305,0.66
Day 14,0.020556468410466055,0.76
Day 15,0.019312336920174925,0.76
Day 16,0.013236894346234464,0.84
Day 17,0.03189834985747029,0.74
Day 18,0.021368530855751636,0.78
Day 19,0.019945900756690924,0.84
