Day,MSE_mu,Accuracy
Day 0,0.025358446607428524,0.86
Day 1,0.022408151794314598,0.82
Day 2,0.02778275996538269,0.84
Day 3,0.02987188903567584,0.82
Day 4,0.022570530454027925,0.82
Day 5,0.015570408090053169,0.86
Day 6,0.0265707090755763,0.82
Day 7,0.021217415352756817,0.76
Day 8,0.02293930446877824,0.78
Day 9,0.016571777312392785,0.88
Day 10,0.021972820495008986,0.74
Day 11,0.019427953903696484,0.8
Day 12,0.022656252054666863,0.76
Day 13,0.0170574818133401,0.88
Day 14,0.018967820458848202,0.84
Day 15,0.01468515410600794,0.8
Day 16,0.01613578546370157,0.8
Day 17,0.019734992510535367,0.84
Day 18,0.017544845069464778,0.86
Day 19,0.03013853094002055,0.78
