Day,MSE_mu,Accuracy
Day 0,0.014718662341750562,0.82
Day 1,0.019168480690253058,0.86
Day 2,0.03754788368938251,0.64
Day 3,0.01761208542287685,0.76
Day 4,0.01865473416155782,0.84
Day 5,0.01998489649285178,0.74
Day 6,0.04505843856134018,0.56
Day 7,0.023746900142763094,0.78
Day 8,0.025958410600683678,0.7
Day 9,0.022781099489556086,0.74
Day 10,0.03666317877058694,0.68
Day 11,0.015472574944759083,0.82
Day 12,0.0428630238911144,0.6
Day 13,0.012881321300881932,0.92
Day 14,0.013142509084791178,0.88
Day 15,0.025640638752502293,0.72
Day 16,0.034645130583694846,0.66
Day 17,0.02946296720164722,0.66
Day 18,0.017586492026516774,0.86
Day 19,0.02240895158393992,0.74
