Day,MSE_mu,Accuracy
Day 0,0.02537785199481949,0.68
Day 1,0.03147333363521991,0.72
Day 2,0.02872669914559472,0.72
Day 3,0.027481843310549817,0.74
Day 4,0.025405841609369536,0.76
Day 5,0.024614604533405575,0.8
Day 6,0.027150340233991873,0.64
Day 7,0.03327687051405293,0.66
Day 8,0.02280526015007401,0.74
Day 9,0.02764336272581199,0.82
Day 10,0.023873975193831817,0.68
Day 11,0.035739795044105765,0.64
Day 12,0.025640734202955533,0.78
Day 13,0.0285417289871591,0.76
Day 14,0.023276008439090164,0.78
Day 15,0.02179675473089864,0.78
Day 16,0.024674111819332784,0.78
Day 17,0.018327823861152833,0.82
Day 18,0.02053935183263086,0.74
Day 19,0.042518950857947525,0.66
