Day,MSE_mu,Accuracy
Day 0,0.023008957932825168,0.72
Day 1,0.020836329688653756,0.86
Day 2,0.026978831635200123,0.8
Day 3,0.025321579693783867,0.8
Day 4,0.018061412301832575,0.82
Day 5,0.02398563932273531,0.8
Day 6,0.020887811087140374,0.8
Day 7,0.030411920093128732,0.78
Day 8,0.025022819796950976,0.72
Day 9,0.03282178421322925,0.74
Day 10,0.020643186349755264,0.84
Day 11,0.03518323834133865,0.72
Day 12,0.026685471075980082,0.88
Day 13,0.022302990535390116,0.76
Day 14,0.01696685466134155,0.9
Day 15,0.02842565410278094,0.82
Day 16,0.024965396918160736,0.78
Day 17,0.02755014744170613,0.74
Day 18,0.02204870073774021,0.72
Day 19,0.025731516523385525,0.68
