Day,MSE_mu,Accuracy
Day 0,0.017832328245183583,0.84
Day 1,0.01892555108916197,0.8
Day 2,0.025508110128573964,0.82
Day 3,0.027409753840357293,0.74
Day 4,0.025358297280263575,0.8
Day 5,0.017773900768937808,0.84
Day 6,0.025641085051224994,0.7
Day 7,0.0286338631589252,0.7
Day 8,0.020063788515170287,0.84
Day 9,0.024115941753479177,0.7
Day 10,0.017702722664606672,0.78
Day 11,0.053522377723308145,0.52
Day 12,0.03462171226354854,0.7
Day 13,0.027925723820978077,0.76
Day 14,0.03871401585954201,0.74
Day 15,0.032786287666946336,0.66
Day 16,0.014117064676288245,0.78
Day 17,0.025071185359891522,0.84
Day 18,0.023022652677687893,0.78
Day 19,0.015930887109659647,0.86
