Day,MSE_mu,Accuracy
Day 0,0.03143103963682142,0.68
Day 1,0.01995173915580012,0.84
Day 2,0.015505900442520138,0.82
Day 3,0.02666264760585668,0.7
Day 4,0.019203559313893236,0.86
Day 5,0.02348042839781921,0.78
Day 6,0.021214617777127652,0.72
Day 7,0.013143443377327207,0.9
Day 8,0.019565502078000917,0.88
Day 9,0.037964145427252786,0.5
Day 10,0.024661921696222888,0.78
Day 11,0.02693359378105378,0.78
Day 12,0.04003385035800602,0.46
Day 13,0.019359636595897494,0.84
Day 14,0.025050928631457303,0.7
Day 15,0.024228763746721043,0.78
Day 16,0.02021322440945727,0.8
Day 17,0.023293076324345754,0.74
Day 18,0.035308051999934136,0.68
Day 19,0.02323447097100655,0.68
