Day,MSE_mu,Accuracy
Day 0,0.04200047890386138,0.52
Day 1,0.018699287131474413,0.82
Day 2,0.030562708249903942,0.76
Day 3,0.029765702620357118,0.76
Day 4,0.02669270310095983,0.74
Day 5,0.02805917426666384,0.72
Day 6,0.023394774398087098,0.76
Day 7,0.014609927790162963,0.9
Day 8,0.025246687657960492,0.68
Day 9,0.020225562128496737,0.8
Day 10,0.025321179707592095,0.82
Day 11,0.02795047110979287,0.7
Day 12,0.021015902270120776,0.7
Day 13,0.02576148281901731,0.74
Day 14,0.01933759592973375,0.82
Day 15,0.01653507328017771,0.74
Day 16,0.01569160278050976,0.88
Day 17,0.021962413987887106,0.84
Day 18,0.03556509462139385,0.56
Day 19,0.032321812422941326,0.7
