Day,MSE_mu,Accuracy
Day 0,0.016710841260323524,0.86
Day 1,0.024610078605985915,0.8
Day 2,0.02162558679252027,0.68
Day 3,0.024820731611325385,0.8
Day 4,0.026978763388707173,0.74
Day 5,0.019890911696072527,0.8
Day 6,0.029127340199277377,0.68
Day 7,0.04014047236553287,0.66
Day 8,0.029162580480396254,0.82
Day 9,0.016863025383972056,0.84
Day 10,0.017707869740056902,0.8
Day 11,0.031249950512705987,0.7
Day 12,0.0258398742772718,0.82
Day 13,0.022968914433439763,0.76
Day 14,0.03543842101660325,0.62
Day 15,0.028145953115952763,0.72
Day 16,0.03415891177791002,0.58
Day 17,0.015817777252639182,0.86
Day 18,0.0160317850364518,0.9
Day 19,0.02525070153031603,0.58
