Day,MSE_mu,Accuracy
Day 0,0.02428918175004488,0.74
Day 1,0.015911228145322868,0.82
Day 2,0.02808198183344308,0.62
Day 3,0.015626961995920553,0.9
Day 4,0.032508228544396764,0.6
Day 5,0.029350258163945857,0.72
Day 6,0.03911630695839574,0.64
Day 7,0.0366373593026545,0.54
Day 8,0.020569398947101112,0.84
Day 9,0.023257572211866518,0.76
Day 10,0.022970923513965086,0.76
Day 11,0.04277358230158975,0.58
Day 12,0.03350917620390554,0.68
Day 13,0.03629474656889884,0.64
Day 14,0.05491529314463553,0.42
Day 15,0.04314737285874358,0.56
Day 16,0.01983529875320986,0.84
Day 17,0.02416796518162517,0.66
Day 18,0.04302407085752852,0.6
Day 19,0.03138198540556454,0.72
