Day,MSE_mu,Accuracy
Day 0,0.02284380877777119,0.72
Day 1,0.029609434532475408,0.72
Day 2,0.017121756832770098,0.84
Day 3,0.02181598528130218,0.8
Day 4,0.01203262278392162,0.88
Day 5,0.018714332738407478,0.92
Day 6,0.022101054818733767,0.76
Day 7,0.022172264424640795,0.84
Day 8,0.019329527248289586,0.78
Day 9,0.020657527732532755,0.74
Day 10,0.02765173458058145,0.82
Day 11,0.019246282929976793,0.86
Day 12,0.022626599012889905,0.76
Day 13,0.013381149001890401,0.84
Day 14,0.011288917790512986,0.92
Day 15,0.022009978335241334,0.76
Day 16,0.017766295644050804,0.78
Day 17,0.01752787331774204,0.9
Day 18,0.029740091343895762,0.68
Day 19,0.017654607573379912,0.92
