Day,MSE_mu,Accuracy
Day 0,0.017472416177391464,0.82
Day 1,0.018915449488814826,0.9
Day 2,0.020154732064978278,0.9
Day 3,0.02986798167983836,0.68
Day 4,0.01787594030472119,0.74
Day 5,0.027770793866932177,0.72
Day 6,0.03000094360188219,0.76
Day 7,0.0254903261754735,0.74
Day 8,0.03877731851159339,0.64
Day 9,0.029695157859933468,0.74
Day 10,0.01867529091525091,0.94
Day 11,0.015504356681935654,0.86
Day 12,0.021881493519888738,0.78
Day 13,0.021319267709893314,0.8
Day 14,0.05664471555975668,0.4
Day 15,0.014609636033440648,0.9
Day 16,0.01460850957254353,0.98
Day 17,0.03670690772992785,0.64
Day 18,0.018081143264248704,0.72
Day 19,0.03173812677961368,0.72
