Day,MSE_mu,Accuracy
Day 0,0.024498596928154436,0.84
Day 1,0.029324913160072755,0.7
Day 2,0.020619822809502975,0.82
Day 3,0.017631868682570943,0.94
Day 4,0.012736982978087627,0.94
Day 5,0.025117700983372095,0.72
Day 6,0.03933171302398005,0.64
Day 7,0.01237884949364572,0.92
Day 8,0.03824544614537384,0.6
Day 9,0.03463119264638229,0.68
Day 10,0.027289894893861456,0.72
Day 11,0.021898221911942593,0.88
Day 12,0.036985981348913156,0.7
Day 13,0.022773624625695963,0.76
Day 14,0.017580875255836306,0.92
Day 15,0.03354369051436108,0.68
Day 16,0.028775523950476632,0.76
Day 17,0.04309650391277774,0.56
Day 18,0.022257173732043934,0.9
Day 19,0.02682882796362613,0.76
