Day,MSE_mu,Accuracy
Day 0,0.021576758415099987,0.8
Day 1,0.01989329789780572,0.86
Day 2,0.02427796414805161,0.76
Day 3,0.030101349485507693,0.72
Day 4,0.03349672766874574,0.68
Day 5,0.027290281480433637,0.72
Day 6,0.02221295668309049,0.78
Day 7,0.032935627614100134,0.6
Day 8,0.010096231861435667,0.82
Day 9,0.03261483976978264,0.62
Day 10,0.025772336466862278,0.66
Day 11,0.020860281480818633,0.82
Day 12,0.0188046376952016,0.84
Day 13,0.021268404657602984,0.78
Day 14,0.02521592572509738,0.78
Day 15,0.0200337037968024,0.78
Day 16,0.025444369063343016,0.8
Day 17,0.02743491785841475,0.66
Day 18,0.02375798894291138,0.82
Day 19,0.02283256975270946,0.76
