Day,MSE_mu,Accuracy
Day 0,0.02976282621420645,0.78
Day 1,0.030319058175264143,0.76
Day 2,0.026894454430245292,0.76
Day 3,0.02722684952915251,0.74
Day 4,0.017265893458965623,0.92
Day 5,0.02622411345741387,0.8
Day 6,0.020157231959459333,0.8
Day 7,0.03247575335546528,0.66
Day 8,0.02339177816325126,0.8
Day 9,0.02695928708324945,0.76
Day 10,0.01811506779721756,0.88
Day 11,0.035715574737026065,0.68
Day 12,0.026053170669530258,0.68
Day 13,0.031452836531217165,0.68
Day 14,0.01995120837278894,0.78
Day 15,0.0162153868883559,0.82
Day 16,0.028519934449361597,0.82
Day 17,0.015473771917293455,0.82
Day 18,0.023029130292982068,0.76
Day 19,0.033015210206144625,0.7
