Day,MSE_mu,Accuracy
Day 0,0.01817033410957086,0.84
Day 1,0.03877949046218333,0.64
Day 2,0.024388790500041623,0.82
Day 3,0.030248435646676973,0.72
Day 4,0.029162306782887348,0.64
Day 5,0.019405245283988133,0.86
Day 6,0.024742820731743293,0.76
Day 7,0.027083414445081017,0.68
Day 8,0.027064594522765984,0.64
Day 9,0.01653632776449575,0.84
Day 10,0.028125124014350397,0.72
Day 11,0.01753954562909101,0.84
Day 12,0.02757470380458758,0.74
Day 13,0.026446249109388958,0.68
Day 14,0.01870276997288808,0.72
Day 15,0.016740428297315996,0.92
Day 16,0.03135639723282496,0.66
Day 17,0.024398830802559286,0.68
Day 18,0.013882973794073897,0.86
Day 19,0.020429856706717278,0.72
