Day,MSE_mu,Accuracy
Day 0,0.017964239576398287,0.74
Day 1,0.02146586366627026,0.82
Day 2,0.024856050387311535,0.76
Day 3,0.02972220794443916,0.64
Day 4,0.03092802185988562,0.72
Day 5,0.02770480633869699,0.76
Day 6,0.026993628095907298,0.74
Day 7,0.018177574282393243,0.86
Day 8,0.03477740964186151,0.6
Day 9,0.01820738485930085,0.7
Day 10,0.019287468354012533,0.86
Day 11,0.025331606865577828,0.66
Day 12,0.016280740217558293,0.74
Day 13,0.016204398339540065,0.92
Day 14,0.026212520749582895,0.68
Day 15,0.03779008838500015,0.64
Day 16,0.020879834960026666,0.78
Day 17,0.016309250218327503,0.88
Day 18,0.021956812242076726,0.76
Day 19,0.02079693950907025,0.88
