Day,MSE_mu,Accuracy
Day 0,0.018522951133000724,0.84
Day 1,0.022226652986269215,0.78
Day 2,0.02935183220169681,0.8
Day 3,0.04122574373766759,0.6
Day 4,0.02362011288478598,0.8
Day 5,0.02690370337025237,0.78
Day 6,0.03716962731173054,0.62
Day 7,0.03014842921547706,0.76
Day 8,0.02239037744945083,0.78
Day 9,0.018318427214461797,0.76
Day 10,0.017669187741170225,0.82
Day 11,0.010509202693107416,0.86
Day 12,0.030564982078880372,0.74
Day 13,0.061520108305642356,0.42
Day 14,0.03074788654560945,0.72
Day 15,0.04130908770967443,0.64
Day 16,0.02098726810702941,0.74
Day 17,0.023947274363704658,0.84
Day 18,0.03340159446208522,0.7
Day 19,0.018330949726659544,0.86
