Day,MSE_mu,Accuracy
Day 0,0.013091317636271168,0.82
Day 1,0.014915448203019136,0.86
Day 2,0.029657008019844146,0.68
Day 3,0.02282300341138784,0.78
Day 4,0.018414923108687656,0.86
Day 5,0.013612232845940379,0.84
Day 6,0.029138634823873667,0.7
Day 7,0.03208665263605227,0.78
Day 8,0.02367485903386228,0.78
Day 9,0.012234268079495134,0.88
Day 10,0.03068512533773862,0.66
Day 11,0.024728427167335285,0.76
Day 12,0.048296479524237344,0.58
Day 13,0.023698325634397437,0.78
Day 14,0.023624182977492164,0.88
Day 15,0.015293948066795578,0.86
Day 16,0.022579016053756125,0.8
Day 17,0.021612274079268575,0.82
Day 18,0.0429559135401754,0.64
Day 19,0.022450538515398487,0.78
