Day,MSE_mu,Accuracy
Day 0,0.02037897893740679,0.78
Day 1,0.02980897279674521,0.76
Day 2,0.025718377519502077,0.68
Day 3,0.013618085809819094,0.96
Day 4,0.03422650153734527,0.66
Day 5,0.026476726091189326,0.68
Day 6,0.02421317932900998,0.82
Day 7,0.025447387627759173,0.72
Day 8,0.03671490349052908,0.62
Day 9,0.029510993451877052,0.72
Day 10,0.029795981251148386,0.68
Day 11,0.027974914268942518,0.8
Day 12,0.02776744701505663,0.78
Day 13,0.025456880034802,0.74
Day 14,0.023769198497707936,0.8
Day 15,0.018902366928376935,0.82
Day 16,0.020371673000302633,0.84
Day 17,0.02000959479331388,0.82
Day 18,0.029093269533189955,0.68
Day 19,0.011136884045678993,0.84
