Day,MSE_mu,Accuracy
Day 0,0.03456002224844438,0.68
Day 1,0.02343049863929115,0.82
Day 2,0.025600008822170887,0.7
Day 3,0.02602081874380611,0.76
Day 4,0.022398625849605263,0.88
Day 5,0.033850941391451894,0.76
Day 6,0.03943550003378557,0.7
Day 7,0.027809652592267215,0.72
Day 8,0.024687569633174235,0.76
Day 9,0.030337796610058976,0.7
Day 10,0.02327082053942678,0.74
Day 11,0.01996320306044239,0.86
Day 12,0.02118989956978494,0.72
Day 13,0.020133568022179055,0.64
Day 14,0.02031888140856037,0.8
Day 15,0.016423529311522713,0.82
Day 16,0.016697493291067286,0.9
Day 17,0.01936252535225415,0.8
Day 18,0.01404875347275507,0.84
Day 19,0.023885021036659397,0.86
