Day,RMSTE,RMSRE,Accuracy
Day 0,0.08515516932347963,0.09851946632701407,0.84
Day 1,0.07041120477157053,0.08262862407406099,0.74
Day 2,0.07160070946908721,0.08646647717045187,0.88
Day 3,0.0899336073106114,0.10576141604667699,0.66
Day 4,0.07227834350839711,0.09473981173379835,0.68
Day 5,0.06961384993436782,0.08788815712688718,0.88
Day 6,0.07358102696434575,0.08974519517536989,0.7
Day 7,0.07382741815495607,0.09157166272547505,0.74
Day 8,0.08641177287003793,0.10413780319540007,0.72
Day 9,0.06684447438682552,0.08197064314771661,0.76
Day 10,0.06651235963454095,0.08753806762634415,0.82
Day 11,0.08511595458021329,0.10448952478504837,0.7
Day 12,0.08664913642827614,0.10257010537205231,0.68
Day 13,0.08339735842545631,0.10385540278035071,0.8
Day 14,0.07644922537118097,0.09680785506768025,0.76
Day 15,0.07699530590264503,0.09937412095353634,0.84
Day 16,0.08583439251426495,0.10314785671766315,0.78
Day 17,0.07324327755594363,0.09323049879223423,0.74
Day 18,0.06315534699976573,0.07948137248928376,0.7
Day 19,0.06367109522229807,0.08149567852704953,0.86
