Day,RMSTE,RMSRE,Accuracy
Day 0,0.06710642492890762,0.08302300060375546,0.7
Day 1,0.078352742768219,0.09392691546312884,0.92
Day 2,0.08416406160222328,0.10256630605951125,0.78
Day 3,0.07921697233553127,0.10058964351821173,0.72
Day 4,0.07955138451271566,0.09614561133257482,0.76
Day 5,0.08129064916126016,0.10156590934093537,0.76
Day 6,0.07568380737054968,0.09031146934247775,0.82
Day 7,0.09284848215697986,0.10942218103520295,0.82
Day 8,0.07793240269233424,0.09361702585323554,0.7
Day 9,0.08153722344964237,0.10154259411876246,0.86
Day 10,0.08086266844453782,0.10346250608506434,0.78
Day 11,0.06740188023676942,0.08640737938686406,0.72
Day 12,0.07793399578880877,0.09831273400369618,0.7
Day 13,0.07679393067939942,0.09957311278588282,0.7
Day 14,0.08126801971978548,0.10250991363725132,0.82
Day 15,0.09036533466078446,0.10762717622543291,0.82
Day 16,0.06909627739554115,0.0853158697941833,0.84
Day 17,0.07304376375795893,0.09297554042945752,0.76
Day 18,0.07356094115300527,0.09564561603840871,0.68
Day 19,0.07553774688135938,0.09726861064510599,0.72
