Day,RMSTE,RMSRE,Accuracy
Day 0,0.08759286079906471,0.10717687883937829,0.84
Day 1,0.08693736235115918,0.10214255909178441,0.72
Day 2,0.07909797573359577,0.09502712879805467,0.8
Day 3,0.08511777905945524,0.1092268859287965,0.76
Day 4,0.08128272233515262,0.1010223317203612,0.76
Day 5,0.06776080622967405,0.08502708666648183,0.8
Day 6,0.08274090597998936,0.09633277124151668,0.86
Day 7,0.07463337589694244,0.0921360203805222,0.76
Day 8,0.07470605240639834,0.0870840214036863,0.86
Day 9,0.08132905127716555,0.10299479832555318,0.8
Day 10,0.09475555683375728,0.11902142485809403,0.86
Day 11,0.0738747528240465,0.0958797937536743,0.78
Day 12,0.07694153117748707,0.10540445513000757,0.82
Day 13,0.08238105390253632,0.1056428064288848,0.86
Day 14,0.07499992429896399,0.09785515406697975,0.84
Day 15,0.0891073274037942,0.11314938212551692,0.76
Day 16,0.07595390700594841,0.09633220903651726,0.86
Day 17,0.0843924776638411,0.1072040250980106,0.86
Day 18,0.07817708315536608,0.10611862578895372,0.84
Day 19,0.07989545065838026,0.09568524697962892,0.76
