Day,RMSTE,RMSRE,Accuracy
Day 0,0.08737094884729373,0.10853279366790602,0.88
Day 1,0.08748677600278758,0.10581953630818104,0.88
Day 2,0.08023757911047867,0.10509187411816652,0.8
Day 3,0.09384222102548359,0.12426068713921323,0.76
Day 4,0.0933621852629748,0.11730583254997418,0.76
Day 5,0.07846164005903851,0.09990186373225982,0.84
Day 6,0.08802296220275993,0.10895106986209852,0.76
Day 7,0.0920101936938686,0.11113159588558467,0.8
Day 8,0.08439457166783851,0.10207045502897931,0.8
Day 9,0.08977453012989695,0.11029155383847104,0.94
Day 10,0.07797904954793174,0.09671315954537714,0.88
Day 11,0.08074073597306675,0.10713827500272396,0.72
Day 12,0.09626417190665182,0.11568737878326263,0.56
Day 13,0.06779233242520687,0.08370595577802592,0.74
Day 14,0.09869762467203333,0.1265997935620482,0.66
Day 15,0.09201792817808581,0.11271784975446095,0.74
Day 16,0.08559305756279705,0.10281743525698986,0.84
Day 17,0.08786527403135938,0.10343680879052258,0.76
Day 18,0.08534219092713162,0.10353808851129015,0.7
Day 19,0.08460192890473868,0.10203392392581995,0.92
