Day,RMSTE,RMSRE,Accuracy
Day 0,0.0753205692958784,0.09375610501745017,0.66
Day 1,0.08555479137657247,0.10692485289909355,0.76
Day 2,0.09573072298901267,0.11577483188866057,0.78
Day 3,0.07444857389037123,0.09508009329276307,0.72
Day 4,0.08041478973404372,0.10316195235531009,0.72
Day 5,0.0833303563055254,0.10415431875053782,0.74
Day 6,0.07601956941846519,0.09708715375227137,0.92
Day 7,0.07235129925153462,0.09221245829999315,0.82
Day 8,0.09336177948509476,0.11090441223641628,0.66
Day 9,0.07914724705429713,0.10321946136436684,0.76
Day 10,0.08752292217343632,0.11206959649788621,0.78
Day 11,0.0906210275026303,0.10969106751215428,0.88
Day 12,0.06934674888880916,0.08489022764945542,0.68
Day 13,0.07627375940486629,0.09996309200716527,0.74
Day 14,0.0766860926947086,0.09300125692126952,0.8
Day 15,0.08152741635002247,0.10718231029906866,0.86
Day 16,0.07757768338816022,0.09563187864422229,0.8
Day 17,0.0690403639341198,0.0882723768937354,0.78
Day 18,0.0856060488049445,0.10930414337712306,0.84
Day 19,0.07864556851491478,0.09687982491412972,0.78
