Day,RMSTE,RMSRE,Accuracy
Day 0,0.08701822319633942,0.105293688846314,0.78
Day 1,0.08110676421390356,0.10408547770116015,0.88
Day 2,0.08882629583921137,0.10097189335467587,0.68
Day 3,0.08655716535625334,0.1062169589837114,0.76
Day 4,0.09353204040616055,0.11084524975100453,0.82
Day 5,0.09046709181194862,0.10803309515539188,0.84
Day 6,0.09029356995253225,0.10747273955705272,0.88
Day 7,0.0787334998610416,0.10249886677041688,0.78
Day 8,0.08255511571374127,0.10528678368016504,0.76
Day 9,0.0846353794659038,0.10557199380529585,0.78
Day 10,0.08139790821155181,0.10719266347065672,0.82
Day 11,0.07687771446370513,0.09331393929012602,0.78
Day 12,0.07863873727198181,0.10258491356559385,0.84
Day 13,0.08233525885751222,0.09774744265902617,0.72
Day 14,0.08200937890437118,0.10485192375792797,0.78
Day 15,0.09536937449117752,0.11800174408429354,0.72
Day 16,0.09083332146959443,0.11178660477167722,0.72
Day 17,0.10156677025759488,0.12200842076555449,0.8
Day 18,0.0834968069253269,0.10445390479787539,0.82
Day 19,0.08135150974609327,0.1000597571776524,0.88
