Day,RMSTE,RMSRE,Accuracy
Day 0,0.06456212316394261,0.08545456642070047,0.8
Day 1,0.07798701859515499,0.10290349880786083,0.9
Day 2,0.07864454210408169,0.10224710579454994,0.76
Day 3,0.07744154353057736,0.10624774636161242,0.7
Day 4,0.09419691485259309,0.11261090124619162,0.86
Day 5,0.08497530505473355,0.11177499613055024,0.84
Day 6,0.08113351720307009,0.10490529803613942,0.84
Day 7,0.0820030470438982,0.10167414274269143,0.9
Day 8,0.0876172447751991,0.10911670301433496,0.66
Day 9,0.08163553324250229,0.09945161824021574,0.8
Day 10,0.07522259204117389,0.10128803079963533,0.84
Day 11,0.09547898020637259,0.12338579346638644,0.9
Day 12,0.09150098119043501,0.11784400396183055,0.78
Day 13,0.0687435776766554,0.08982288894427592,0.92
Day 14,0.07410138679214456,0.09817734966447399,0.78
Day 15,0.09003945013431285,0.1110119680672993,0.8
Day 16,0.07924793226342522,0.09988615474575502,0.8
Day 17,0.07922678067697704,0.09608505088964948,0.74
Day 18,0.0858289880726101,0.10938390411678432,0.82
Day 19,0.08219197699062313,0.10380049938663487,0.8
