Day,RMSTE,RMSRE,Accuracy
Day 0,0.07879758616950792,0.09551272957339091,0.72
Day 1,0.07385094397373543,0.09232056402959078,0.72
Day 2,0.07989886702767725,0.10005657280348149,0.72
Day 3,0.08000119011715308,0.09750856828305557,0.76
Day 4,0.08229871193504329,0.10348205286086347,0.88
Day 5,0.09445695632375743,0.11643293355024802,0.78
Day 6,0.07090463838680704,0.08720020158695209,0.72
Day 7,0.07871165832340977,0.0970029412539645,0.84
Day 8,0.09080872075445562,0.11019552688817796,0.86
Day 9,0.07316529198740043,0.09502001062592504,0.72
Day 10,0.07180567979940257,0.08924573193128549,0.82
Day 11,0.07900781871969574,0.09628344715274254,0.68
Day 12,0.08285981388414852,0.10374319048068034,0.86
Day 13,0.07696963847260364,0.0904948348140421,0.8
Day 14,0.08119309039968683,0.09826774720512525,0.86
Day 15,0.0739002756989806,0.08990754586303654,0.78
Day 16,0.08071537654359666,0.10035256255476156,0.7
Day 17,0.08186958304447182,0.10429520181359363,0.68
Day 18,0.08596397868748187,0.10676187707416265,0.66
Day 19,0.0701704393098197,0.08573120840067926,0.78
