Day,RMSTE,RMSRE,Accuracy
Day 0,0.0864120928150504,0.10616431504779696,0.68
Day 1,0.08507027584264168,0.10525949625380668,0.92
Day 2,0.08115663063093703,0.09851498884719119,0.8
Day 3,0.07393212408819395,0.08512440536943029,0.8
Day 4,0.07184501784126313,0.088975351657792,0.74
Day 5,0.0742876710326989,0.09016254080543293,0.9
Day 6,0.05981554541310102,0.07591714674998165,0.72
Day 7,0.0714959127143756,0.08775172358910617,0.84
Day 8,0.0704668842883764,0.0819079190265757,0.8
Day 9,0.06560933755878587,0.08290498324552857,0.86
Day 10,0.06474498433279569,0.0786391189865342,0.8
Day 11,0.05913852940368455,0.07494352296958368,0.7
Day 12,0.06193109563952364,0.07654536408789192,0.8
Day 13,0.06655547833225788,0.08137959329214348,0.92
Day 14,0.05960237164139942,0.07487563596083618,0.92
Day 15,0.044780837373204506,0.060072674328949326,0.82
Day 16,0.05078122925417719,0.06566135708659192,0.82
Day 17,0.06005220275069265,0.07727553917151841,0.82
Day 18,0.054746530555437656,0.06960630365627953,0.86
Day 19,0.05624065512899337,0.06858336082006378,0.82
