Day,RMSTE,RMSRE,Accuracy
Day 0,0.09141273892277392,0.10487805143453088,0.86
Day 1,0.07195722319916328,0.08810051266851195,0.84
Day 2,0.07035633806391504,0.08462815968739347,0.86
Day 3,0.0681427383850097,0.08498771363520312,0.78
Day 4,0.06715295826687012,0.08631675826657555,0.94
Day 5,0.06885397674779817,0.08313135782558159,0.78
Day 6,0.05934869424284949,0.07216908487138303,0.86
Day 7,0.050515836473066955,0.06188325013554953,0.72
Day 8,0.06648622926301889,0.08051882260633438,0.82
Day 9,0.06347238936803999,0.07440824149590915,0.88
Day 10,0.056008883175594125,0.07028358262716534,0.86
Day 11,0.059944383018548916,0.07031424241252984,0.68
Day 12,0.05767751329931148,0.06845771016155607,0.82
Day 13,0.04468216078200138,0.05457758254385363,0.9
Day 14,0.04536860377824422,0.057340642147046345,0.86
Day 15,0.058361925166151116,0.0721542285660967,0.7
Day 16,0.05517763154005211,0.06718997613657297,0.84
Day 17,0.05600796095640744,0.06907792271045769,0.76
Day 18,0.04961209554509106,0.06189842516179084,0.7
Day 19,0.06313160994797981,0.07633529129612088,0.78
