Day,RMSTE,RMSRE,Accuracy
Day 0,0.0689772863776946,0.09057453461266689,0.9
Day 1,0.07857990655650775,0.09704212245318013,0.72
Day 2,0.07782575798455496,0.10267234803964335,0.76
Day 3,0.07127625697320182,0.09168152363831988,0.88
Day 4,0.0669056235885018,0.08556183257201515,0.9
Day 5,0.07739679208894631,0.09370449952530845,0.78
Day 6,0.07522187717252549,0.09381083542404689,0.9
Day 7,0.06629444898426559,0.08655964753270984,0.9
Day 8,0.0541028771369174,0.07147158107091449,0.82
Day 9,0.06396294359327083,0.08041303735838956,0.88
Day 10,0.07211654498320666,0.08820299765032402,0.76
Day 11,0.06649894568656725,0.07963511682045257,0.86
Day 12,0.057432101236258595,0.07171887782256743,0.9
Day 13,0.0650981696674699,0.0778342842818531,0.92
Day 14,0.05585134439460582,0.06908363128322215,0.76
Day 15,0.05256168221841352,0.06487402070243294,0.86
Day 16,0.07087215701574633,0.08615776317608914,0.9
Day 17,0.06003929699672096,0.07290503972910917,0.8
Day 18,0.053431565269734166,0.06389995007401258,0.84
Day 19,0.04465163881207768,0.05932684475261844,0.84
