Day,RMSTE,RMSRE,Accuracy
Day 0,0.09598939626902696,0.12188047319063286,0.86
Day 1,0.07708279388201862,0.0972223154209571,0.92
Day 2,0.07338613805717606,0.09164070861241921,0.94
Day 3,0.07602561706952454,0.09981322733493174,0.86
Day 4,0.06332497144609232,0.08132615086623703,0.82
Day 5,0.06110364275159725,0.07699828424749405,0.76
Day 6,0.06945104207288663,0.08426527367999644,0.92
Day 7,0.06306554648035001,0.07920159641903729,0.86
Day 8,0.06334192956290131,0.0775725048682984,0.94
Day 9,0.05623932829950793,0.06650647574944869,0.78
Day 10,0.059224315784332945,0.06958320303103249,0.94
Day 11,0.05519638062493633,0.0654473676907658,0.92
Day 12,0.04322596110276801,0.052670152346353256,0.78
Day 13,0.046357168445186135,0.05994109447517409,0.82
Day 14,0.04703907259035443,0.05817764812695065,0.9
Day 15,0.05139875788603737,0.060054793630585634,0.86
Day 16,0.04644761620537435,0.058365321943738835,0.86
Day 17,0.04767710428537508,0.05865532168030074,0.94
Day 18,0.044465423275529666,0.05602187065951564,0.96
Day 19,0.04281133162886175,0.05061156775468567,0.92
